article_id,subject_id,subject_name,subject_fullname,root_name,auto_label,main_field,sub_field,leaf_subject
382,159,"Otelcilik, Konaklama, Spor ve Turizm","Sosyal > Sosyal > Otelcilik, Konaklama, Spor ve Turizm",Sosyal,True,Sosyal,Sosyal,"Otelcilik, Konaklama, Spor ve Turizm"
383,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen,True,Fen,Mühendislik,"Bilgisayar Bilimleri, Yapay Zeka"
383,101,İşletme,Sosyal > Sosyal > İşletme,Sosyal,True,Sosyal,Sosyal,İşletme
383,167,Psikoloji,Sosyal > Sosyal > Psikoloji,Sosyal,True,Sosyal,Sosyal,Psikoloji
384,44,Çevre Çalışmaları,Sosyal > Sosyal > Çevre Çalışmaları,Sosyal,True,Sosyal,Sosyal,Çevre Çalışmaları
384,101,İşletme,Sosyal > Sosyal > İşletme,Sosyal,True,Sosyal,Sosyal,İşletme
384,167,Psikoloji,Sosyal > Sosyal > Psikoloji,Sosyal,True,Sosyal,Sosyal,Psikoloji
385,59,Endüstri Mühendisliği,Fen > Mühendislik > Endüstri Mühendisliği,Fen,True,Fen,Mühendislik,Endüstri Mühendisliği
385,101,İşletme,Sosyal > Sosyal > İşletme,Sosyal,True,Sosyal,Sosyal,İşletme
387,162,Patoloji,Fen > Tıp > Patoloji,Fen,True,Fen,Tıp,Patoloji
387,166,Psikiyatri,Fen > Tıp > Psikiyatri,Fen,True,Fen,Tıp,Psikiyatri
388,153,Onkoloji,Fen > Tıp > Onkoloji,Fen,True,Fen,Tıp,Onkoloji
388,162,Patoloji,Fen > Tıp > Patoloji,Fen,True,Fen,Tıp,Patoloji
388,194,Tıbbi Laboratuar Teknolojisi,Fen > Tıp > Tıbbi Laboratuar Teknolojisi,Fen,True,Fen,Tıp,Tıbbi Laboratuar Teknolojisi
389,161,Parazitoloji,Fen > Temel Bilimler > Parazitoloji,Fen,True,Fen,Temel Bilimler,Parazitoloji
389,153,Onkoloji,Fen > Tıp > Onkoloji,Fen,True,Fen,Tıp,Onkoloji
389,162,Patoloji,Fen > Tıp > Patoloji,Fen,True,Fen,Tıp,Patoloji
390,41,Cerrahi,Fen > Tıp > Cerrahi,Fen,True,Fen,Tıp,Cerrahi
390,153,Onkoloji,Fen > Tıp > Onkoloji,Fen,True,Fen,Tıp,Onkoloji
390,162,Patoloji,Fen > Tıp > Patoloji,Fen,True,Fen,Tıp,Patoloji
391,41,Cerrahi,Fen > Tıp > Cerrahi,Fen,True,Fen,Tıp,Cerrahi
391,79,Gastroenteroloji ve Hepatoloji,Fen > Tıp > Gastroenteroloji ve Hepatoloji,Fen,True,Fen,Tıp,Gastroenteroloji ve Hepatoloji
391,162,Patoloji,Fen > Tıp > Patoloji,Fen,True,Fen,Tıp,Patoloji
392,52,Diş Hekimliği,Fen > Diş Hekimliği > Diş Hekimliği,Fen,True,Fen,Diş Hekimliği,Diş Hekimliği
392,162,Patoloji,Fen > Tıp > Patoloji,Fen,True,Fen,Tıp,Patoloji
393,117,"Kulak, Burun, Boğaz","Fen > Tıp > Kulak, Burun, Boğaz",Fen,True,Fen,Tıp,"Kulak, Burun, Boğaz"
393,153,Onkoloji,Fen > Tıp > Onkoloji,Fen,True,Fen,Tıp,Onkoloji
393,162,Patoloji,Fen > Tıp > Patoloji,Fen,True,Fen,Tıp,Patoloji
394,162,Patoloji,Fen > Tıp > Patoloji,Fen,True,Fen,Tıp,Patoloji
395,41,Cerrahi,Fen > Tıp > Cerrahi,Fen,True,Fen,Tıp,Cerrahi
395,153,Onkoloji,Fen > Tıp > Onkoloji,Fen,True,Fen,Tıp,Onkoloji
395,162,Patoloji,Fen > Tıp > Patoloji,Fen,True,Fen,Tıp,Patoloji
395,168,"Radyoloji, Nükleer Tıp, Tıbbi Görüntüleme","Fen > Tıp > Radyoloji, Nükleer Tıp, Tıbbi Görüntüleme",Fen,True,Fen,Tıp,"Radyoloji, Nükleer Tıp, Tıbbi Görüntüleme"
396,16,Anatomi ve Morfoloji,Fen > Tıp > Anatomi ve Morfoloji,Fen,True,Fen,Tıp,Anatomi ve Morfoloji
396,17,Androloji,Fen > Tıp > Androloji,Fen,True,Fen,Tıp,Androloji
396,162,Patoloji,Fen > Tıp > Patoloji,Fen,True,Fen,Tıp,Patoloji
398,13,Aile Çalışmaları,Sosyal > Sosyal > Aile Çalışmaları,Sosyal,True,Sosyal,Sosyal,Aile Çalışmaları
398,167,Psikoloji,Sosyal > Sosyal > Psikoloji,Sosyal,True,Sosyal,Sosyal,Psikoloji
398,178,Sosyal Çalışma,Sosyal > Sosyal > Sosyal Çalışma,Sosyal,True,Sosyal,Sosyal,Sosyal Çalışma
399,132,Matematik,Fen > Temel Bilimler > Matematik,Fen,True,Fen,Temel Bilimler,Matematik
399,55,"Eğitim, Eğitim Araştırmaları","Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları",Sosyal,True,Sosyal,Sosyal,"Eğitim, Eğitim Araştırmaları"
399,167,Psikoloji,Sosyal > Sosyal > Psikoloji,Sosyal,True,Sosyal,Sosyal,Psikoloji
401,167,Psikoloji,Sosyal > Sosyal > Psikoloji,Sosyal,True,Sosyal,Sosyal,Psikoloji
401,176,Siyasi Bilimler,Sosyal > Sosyal > Siyasi Bilimler,Sosyal,True,Sosyal,Sosyal,Siyasi Bilimler
404,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen,True,Fen,Mühendislik,"Bilgisayar Bilimleri, Yapay Zeka"
404,55,"Eğitim, Eğitim Araştırmaları","Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları",Sosyal,True,Sosyal,Sosyal,"Eğitim, Eğitim Araştırmaları"
404,167,Psikoloji,Sosyal > Sosyal > Psikoloji,Sosyal,True,Sosyal,Sosyal,Psikoloji
405,181,Spor Bilimleri,Fen > Tıp > Spor Bilimleri,Fen,True,Fen,Tıp,Spor Bilimleri
405,167,Psikoloji,Sosyal > Sosyal > Psikoloji,Sosyal,True,Sosyal,Sosyal,Psikoloji
406,181,Spor Bilimleri,Fen > Tıp > Spor Bilimleri,Fen,True,Fen,Tıp,Spor Bilimleri
406,147,Müzik,Sosyal > Sosyal > Müzik,Sosyal,True,Sosyal,Sosyal,Müzik
406,167,Psikoloji,Sosyal > Sosyal > Psikoloji,Sosyal,True,Sosyal,Sosyal,Psikoloji
407,183,Tamamlayıcı ve Entegre Tıp,Fen > Tıp > Tamamlayıcı ve Entegre Tıp,Fen,True,Fen,Tıp,Tamamlayıcı ve Entegre Tıp
407,191,Tıbbi Araştırmalar Deneysel,Fen > Tıp > Tıbbi Araştırmalar Deneysel,Fen,True,Fen,Tıp,Tıbbi Araştırmalar Deneysel
408,169,Rehabilitasyon,Fen > Tıp > Rehabilitasyon,Fen,True,Fen,Tıp,Rehabilitasyon
408,191,Tıbbi Araştırmalar Deneysel,Fen > Tıp > Tıbbi Araştırmalar Deneysel,Fen,True,Fen,Tıp,Tıbbi Araştırmalar Deneysel
409,196,Toksikoloji,Fen > Eczacılık > Toksikoloji,Fen,True,Fen,Eczacılık,Toksikoloji
409,96,İmmünoloji,Fen > Tıp > İmmünoloji,Fen,True,Fen,Tıp,İmmünoloji
409,191,Tıbbi Araştırmalar Deneysel,Fen > Tıp > Tıbbi Araştırmalar Deneysel,Fen,True,Fen,Tıp,Tıbbi Araştırmalar Deneysel
410,85,Göz Hastalıkları,Fen > Tıp > Göz Hastalıkları,Fen,True,Fen,Tıp,Göz Hastalıkları
410,191,Tıbbi Araştırmalar Deneysel,Fen > Tıp > Tıbbi Araştırmalar Deneysel,Fen,True,Fen,Tıp,Tıbbi Araştırmalar Deneysel
411,58,Endokrinoloji ve Metabolizma,Fen > Tıp > Endokrinoloji ve Metabolizma,Fen,True,Fen,Tıp,Endokrinoloji ve Metabolizma
411,191,Tıbbi Araştırmalar Deneysel,Fen > Tıp > Tıbbi Araştırmalar Deneysel,Fen,True,Fen,Tıp,Tıbbi Araştırmalar Deneysel
412,106,Kadın Hastalıkları ve Doğum,Fen > Tıp > Kadın Hastalıkları ve Doğum,Fen,True,Fen,Tıp,Kadın Hastalıkları ve Doğum
412,191,Tıbbi Araştırmalar Deneysel,Fen > Tıp > Tıbbi Araştırmalar Deneysel,Fen,True,Fen,Tıp,Tıbbi Araştırmalar Deneysel
413,191,Tıbbi Araştırmalar Deneysel,Fen > Tıp > Tıbbi Araştırmalar Deneysel,Fen,True,Fen,Tıp,Tıbbi Araştırmalar Deneysel
414,177,Solunum Sistemi,Fen > Tıp > Solunum Sistemi,Fen,True,Fen,Tıp,Solunum Sistemi
414,191,Tıbbi Araştırmalar Deneysel,Fen > Tıp > Tıbbi Araştırmalar Deneysel,Fen,True,Fen,Tıp,Tıbbi Araştırmalar Deneysel
415,41,Cerrahi,Fen > Tıp > Cerrahi,Fen,True,Fen,Tıp,Cerrahi
415,79,Gastroenteroloji ve Hepatoloji,Fen > Tıp > Gastroenteroloji ve Hepatoloji,Fen,True,Fen,Tıp,Gastroenteroloji ve Hepatoloji
415,153,Onkoloji,Fen > Tıp > Onkoloji,Fen,True,Fen,Tıp,Onkoloji
415,191,Tıbbi Araştırmalar Deneysel,Fen > Tıp > Tıbbi Araştırmalar Deneysel,Fen,True,Fen,Tıp,Tıbbi Araştırmalar Deneysel
416,66,Farmakoloji ve Eczacılık,Fen > Eczacılık > Farmakoloji ve Eczacılık,Fen,True,Fen,Eczacılık,Farmakoloji ve Eczacılık
416,149,Nörolojik Bilimler,Fen > Tıp > Nörolojik Bilimler,Fen,True,Fen,Tıp,Nörolojik Bilimler
416,191,Tıbbi Araştırmalar Deneysel,Fen > Tıp > Tıbbi Araştırmalar Deneysel,Fen,True,Fen,Tıp,Tıbbi Araştırmalar Deneysel
417,181,Spor Bilimleri,Fen > Tıp > Spor Bilimleri,Fen,True,Fen,Tıp,Spor Bilimleri
417,90,Hukuk,Sosyal > Sosyal > Hukuk,Sosyal,True,Sosyal,Sosyal,Hukuk
417,102,İşletme Finans,Sosyal > Sosyal > İşletme Finans,Sosyal,True,Sosyal,Sosyal,İşletme Finans
418,90,Hukuk,Sosyal > Sosyal > Hukuk,Sosyal,True,Sosyal,Sosyal,Hukuk
419,90,Hukuk,Sosyal > Sosyal > Hukuk,Sosyal,True,Sosyal,Sosyal,Hukuk
420,27,"Bilgi, Belge Yönetimi","Sosyal > Sosyal > Bilgi, Belge Yönetimi",Sosyal,True,Sosyal,Sosyal,"Bilgi, Belge Yönetimi"
420,90,Hukuk,Sosyal > Sosyal > Hukuk,Sosyal,True,Sosyal,Sosyal,Hukuk
421,90,Hukuk,Sosyal > Sosyal > Hukuk,Sosyal,True,Sosyal,Sosyal,Hukuk
423,90,Hukuk,Sosyal > Sosyal > Hukuk,Sosyal,True,Sosyal,Sosyal,Hukuk
424,90,Hukuk,Sosyal > Sosyal > Hukuk,Sosyal,True,Sosyal,Sosyal,Hukuk
425,90,Hukuk,Sosyal > Sosyal > Hukuk,Sosyal,True,Sosyal,Sosyal,Hukuk
425,116,Kriminoloji ve Ceza Bilimi,Sosyal > Sosyal > Kriminoloji ve Ceza Bilimi,Sosyal,True,Sosyal,Sosyal,Kriminoloji ve Ceza Bilimi
426,90,Hukuk,Sosyal > Sosyal > Hukuk,Sosyal,True,Sosyal,Sosyal,Hukuk
428,37,Biyokimya ve Moleküler Biyoloji,Fen > Tıp > Biyokimya ve Moleküler Biyoloji,Fen,True,Fen,Tıp,Biyokimya ve Moleküler Biyoloji
428,106,Kadın Hastalıkları ve Doğum,Fen > Tıp > Kadın Hastalıkları ve Doğum,Fen,True,Fen,Tıp,Kadın Hastalıkları ve Doğum
428,153,Onkoloji,Fen > Tıp > Onkoloji,Fen,True,Fen,Tıp,Onkoloji
429,37,Biyokimya ve Moleküler Biyoloji,Fen > Tıp > Biyokimya ve Moleküler Biyoloji,Fen,True,Fen,Tıp,Biyokimya ve Moleküler Biyoloji
429,91,Hücre Biyolojisi,Fen > Tıp > Hücre Biyolojisi,Fen,True,Fen,Tıp,Hücre Biyolojisi
429,153,Onkoloji,Fen > Tıp > Onkoloji,Fen,True,Fen,Tıp,Onkoloji
430,66,Farmakoloji ve Eczacılık,Fen > Eczacılık > Farmakoloji ve Eczacılık,Fen,True,Fen,Eczacılık,Farmakoloji ve Eczacılık
430,149,Nörolojik Bilimler,Fen > Tıp > Nörolojik Bilimler,Fen,True,Fen,Tıp,Nörolojik Bilimler
430,153,Onkoloji,Fen > Tıp > Onkoloji,Fen,True,Fen,Tıp,Onkoloji
431,153,Onkoloji,Fen > Tıp > Onkoloji,Fen,True,Fen,Tıp,Onkoloji
431,177,Solunum Sistemi,Fen > Tıp > Solunum Sistemi,Fen,True,Fen,Tıp,Solunum Sistemi
432,81,Genetik ve Kalıtım,Fen > Temel Bilimler > Genetik ve Kalıtım,Fen,True,Fen,Temel Bilimler,Genetik ve Kalıtım
432,79,Gastroenteroloji ve Hepatoloji,Fen > Tıp > Gastroenteroloji ve Hepatoloji,Fen,True,Fen,Tıp,Gastroenteroloji ve Hepatoloji
432,153,Onkoloji,Fen > Tıp > Onkoloji,Fen,True,Fen,Tıp,Onkoloji
433,153,Onkoloji,Fen > Tıp > Onkoloji,Fen,True,Fen,Tıp,Onkoloji
433,163,Pediatri,Fen > Tıp > Pediatri,Fen,True,Fen,Tıp,Pediatri
433,89,Hemşirelik,Sosyal > Sosyal > Hemşirelik,Sosyal,True,Sosyal,Sosyal,Hemşirelik
434,87,Halk ve Çevre Sağlığı,Fen > Tıp > Halk ve Çevre Sağlığı,Fen,True,Fen,Tıp,Halk ve Çevre Sağlığı
434,106,Kadın Hastalıkları ve Doğum,Fen > Tıp > Kadın Hastalıkları ve Doğum,Fen,True,Fen,Tıp,Kadın Hastalıkları ve Doğum
434,153,Onkoloji,Fen > Tıp > Onkoloji,Fen,True,Fen,Tıp,Onkoloji
435,153,Onkoloji,Fen > Tıp > Onkoloji,Fen,True,Fen,Tıp,Onkoloji
435,25,Beslenme ve Diyetetik,Sosyal > Sosyal > Beslenme ve Diyetetik,Sosyal,True,Sosyal,Sosyal,Beslenme ve Diyetetik
436,16,Anatomi ve Morfoloji,Fen > Tıp > Anatomi ve Morfoloji,Fen,True,Fen,Tıp,Anatomi ve Morfoloji
436,85,Göz Hastalıkları,Fen > Tıp > Göz Hastalıkları,Fen,True,Fen,Tıp,Göz Hastalıkları
436,153,Onkoloji,Fen > Tıp > Onkoloji,Fen,True,Fen,Tıp,Onkoloji
437,58,Endokrinoloji ve Metabolizma,Fen > Tıp > Endokrinoloji ve Metabolizma,Fen,True,Fen,Tıp,Endokrinoloji ve Metabolizma
437,172,Sağlık Bilimleri ve Hizmetleri,Fen > Tıp > Sağlık Bilimleri ve Hizmetleri,Fen,True,Fen,Tıp,Sağlık Bilimleri ve Hizmetleri
438,172,Sağlık Bilimleri ve Hizmetleri,Fen > Tıp > Sağlık Bilimleri ve Hizmetleri,Fen,True,Fen,Tıp,Sağlık Bilimleri ve Hizmetleri
438,173,Sağlık Politikaları ve Hizmetleri,Sosyal > Sosyal > Sağlık Politikaları ve Hizmetleri,Sosyal,True,Sosyal,Sosyal,Sağlık Politikaları ve Hizmetleri
439,87,Halk ve Çevre Sağlığı,Fen > Tıp > Halk ve Çevre Sağlığı,Fen,True,Fen,Tıp,Halk ve Çevre Sağlığı
439,172,Sağlık Bilimleri ve Hizmetleri,Fen > Tıp > Sağlık Bilimleri ve Hizmetleri,Fen,True,Fen,Tıp,Sağlık Bilimleri ve Hizmetleri
440,172,Sağlık Bilimleri ve Hizmetleri,Fen > Tıp > Sağlık Bilimleri ve Hizmetleri,Fen,True,Fen,Tıp,Sağlık Bilimleri ve Hizmetleri
440,167,Psikoloji,Sosyal > Sosyal > Psikoloji,Sosyal,True,Sosyal,Sosyal,Psikoloji
441,172,Sağlık Bilimleri ve Hizmetleri,Fen > Tıp > Sağlık Bilimleri ve Hizmetleri,Fen,True,Fen,Tıp,Sağlık Bilimleri ve Hizmetleri
441,105,Kadın Araştırmaları,Sosyal > Sosyal > Kadın Araştırmaları,Sosyal,True,Sosyal,Sosyal,Kadın Araştırmaları
441,179,Sosyoloji,Sosyal > Sosyal > Sosyoloji,Sosyal,True,Sosyal,Sosyal,Sosyoloji
442,82,Geriatri ve Gerontoloji,Fen > Tıp > Geriatri ve Gerontoloji,Fen,True,Fen,Tıp,Geriatri ve Gerontoloji
442,172,Sağlık Bilimleri ve Hizmetleri,Fen > Tıp > Sağlık Bilimleri ve Hizmetleri,Fen,True,Fen,Tıp,Sağlık Bilimleri ve Hizmetleri
442,89,Hemşirelik,Sosyal > Sosyal > Hemşirelik,Sosyal,True,Sosyal,Sosyal,Hemşirelik
443,82,Geriatri ve Gerontoloji,Fen > Tıp > Geriatri ve Gerontoloji,Fen,True,Fen,Tıp,Geriatri ve Gerontoloji
443,172,Sağlık Bilimleri ve Hizmetleri,Fen > Tıp > Sağlık Bilimleri ve Hizmetleri,Fen,True,Fen,Tıp,Sağlık Bilimleri ve Hizmetleri
443,89,Hemşirelik,Sosyal > Sosyal > Hemşirelik,Sosyal,True,Sosyal,Sosyal,Hemşirelik
444,82,Geriatri ve Gerontoloji,Fen > Tıp > Geriatri ve Gerontoloji,Fen,True,Fen,Tıp,Geriatri ve Gerontoloji
444,172,Sağlık Bilimleri ve Hizmetleri,Fen > Tıp > Sağlık Bilimleri ve Hizmetleri,Fen,True,Fen,Tıp,Sağlık Bilimleri ve Hizmetleri
445,87,Halk ve Çevre Sağlığı,Fen > Tıp > Halk ve Çevre Sağlığı,Fen,True,Fen,Tıp,Halk ve Çevre Sağlığı
445,106,Kadın Hastalıkları ve Doğum,Fen > Tıp > Kadın Hastalıkları ve Doğum,Fen,True,Fen,Tıp,Kadın Hastalıkları ve Doğum
445,172,Sağlık Bilimleri ve Hizmetleri,Fen > Tıp > Sağlık Bilimleri ve Hizmetleri,Fen,True,Fen,Tıp,Sağlık Bilimleri ve Hizmetleri
446,87,Halk ve Çevre Sağlığı,Fen > Tıp > Halk ve Çevre Sağlığı,Fen,True,Fen,Tıp,Halk ve Çevre Sağlığı
446,172,Sağlık Bilimleri ve Hizmetleri,Fen > Tıp > Sağlık Bilimleri ve Hizmetleri,Fen,True,Fen,Tıp,Sağlık Bilimleri ve Hizmetleri
446,89,Hemşirelik,Sosyal > Sosyal > Hemşirelik,Sosyal,True,Sosyal,Sosyal,Hemşirelik
447,88,Hematoloji,Fen > Tıp > Hematoloji,Fen,True,Fen,Tıp,Hematoloji
447,107,Kalp ve Kalp Damar Sistemi,Fen > Tıp > Kalp ve Kalp Damar Sistemi,Fen,True,Fen,Tıp,Kalp ve Kalp Damar Sistemi
448,107,Kalp ve Kalp Damar Sistemi,Fen > Tıp > Kalp ve Kalp Damar Sistemi,Fen,True,Fen,Tıp,Kalp ve Kalp Damar Sistemi
449,107,Kalp ve Kalp Damar Sistemi,Fen > Tıp > Kalp ve Kalp Damar Sistemi,Fen,True,Fen,Tıp,Kalp ve Kalp Damar Sistemi
450,58,Endokrinoloji ve Metabolizma,Fen > Tıp > Endokrinoloji ve Metabolizma,Fen,True,Fen,Tıp,Endokrinoloji ve Metabolizma
450,79,Gastroenteroloji ve Hepatoloji,Fen > Tıp > Gastroenteroloji ve Hepatoloji,Fen,True,Fen,Tıp,Gastroenteroloji ve Hepatoloji
450,107,Kalp ve Kalp Damar Sistemi,Fen > Tıp > Kalp ve Kalp Damar Sistemi,Fen,True,Fen,Tıp,Kalp ve Kalp Damar Sistemi
451,107,Kalp ve Kalp Damar Sistemi,Fen > Tıp > Kalp ve Kalp Damar Sistemi,Fen,True,Fen,Tıp,Kalp ve Kalp Damar Sistemi
451,89,Hemşirelik,Sosyal > Sosyal > Hemşirelik,Sosyal,True,Sosyal,Sosyal,Hemşirelik
452,107,Kalp ve Kalp Damar Sistemi,Fen > Tıp > Kalp ve Kalp Damar Sistemi,Fen,True,Fen,Tıp,Kalp ve Kalp Damar Sistemi
452,89,Hemşirelik,Sosyal > Sosyal > Hemşirelik,Sosyal,True,Sosyal,Sosyal,Hemşirelik
453,11,Acil Tıp,Fen > Tıp > Acil Tıp,Fen,True,Fen,Tıp,Acil Tıp
453,107,Kalp ve Kalp Damar Sistemi,Fen > Tıp > Kalp ve Kalp Damar Sistemi,Fen,True,Fen,Tıp,Kalp ve Kalp Damar Sistemi
454,41,Cerrahi,Fen > Tıp > Cerrahi,Fen,True,Fen,Tıp,Cerrahi
454,107,Kalp ve Kalp Damar Sistemi,Fen > Tıp > Kalp ve Kalp Damar Sistemi,Fen,True,Fen,Tıp,Kalp ve Kalp Damar Sistemi
454,164,Periferik Damar Hastalıkları,Fen > Tıp > Periferik Damar Hastalıkları,Fen,True,Fen,Tıp,Periferik Damar Hastalıkları
455,107,Kalp ve Kalp Damar Sistemi,Fen > Tıp > Kalp ve Kalp Damar Sistemi,Fen,True,Fen,Tıp,Kalp ve Kalp Damar Sistemi
455,164,Periferik Damar Hastalıkları,Fen > Tıp > Periferik Damar Hastalıkları,Fen,True,Fen,Tıp,Periferik Damar Hastalıkları
456,41,Cerrahi,Fen > Tıp > Cerrahi,Fen,True,Fen,Tıp,Cerrahi
456,107,Kalp ve Kalp Damar Sistemi,Fen > Tıp > Kalp ve Kalp Damar Sistemi,Fen,True,Fen,Tıp,Kalp ve Kalp Damar Sistemi
457,41,Cerrahi,Fen > Tıp > Cerrahi,Fen,True,Fen,Tıp,Cerrahi
458,41,Cerrahi,Fen > Tıp > Cerrahi,Fen,True,Fen,Tıp,Cerrahi
458,135,Mikrobiyoloji,Fen > Tıp > Mikrobiyoloji,Fen,True,Fen,Tıp,Mikrobiyoloji
459,41,Cerrahi,Fen > Tıp > Cerrahi,Fen,True,Fen,Tıp,Cerrahi
460,52,Diş Hekimliği,Fen > Diş Hekimliği > Diş Hekimliği,Fen,True,Fen,Diş Hekimliği,Diş Hekimliği
460,18,Anestezi,Fen > Tıp > Anestezi,Fen,True,Fen,Tıp,Anestezi
460,41,Cerrahi,Fen > Tıp > Cerrahi,Fen,True,Fen,Tıp,Cerrahi
461,41,Cerrahi,Fen > Tıp > Cerrahi,Fen,True,Fen,Tıp,Cerrahi
462,16,Anatomi ve Morfoloji,Fen > Tıp > Anatomi ve Morfoloji,Fen,True,Fen,Tıp,Anatomi ve Morfoloji
462,41,Cerrahi,Fen > Tıp > Cerrahi,Fen,True,Fen,Tıp,Cerrahi
462,117,"Kulak, Burun, Boğaz","Fen > Tıp > Kulak, Burun, Boğaz",Fen,True,Fen,Tıp,"Kulak, Burun, Boğaz"
463,41,Cerrahi,Fen > Tıp > Cerrahi,Fen,True,Fen,Tıp,Cerrahi
463,204,"Yoğun Bakım, Tıp","Fen > Tıp > Yoğun Bakım, Tıp",Fen,True,Fen,Tıp,"Yoğun Bakım, Tıp"
464,41,Cerrahi,Fen > Tıp > Cerrahi,Fen,True,Fen,Tıp,Cerrahi
464,106,Kadın Hastalıkları ve Doğum,Fen > Tıp > Kadın Hastalıkları ve Doğum,Fen,True,Fen,Tıp,Kadın Hastalıkları ve Doğum
464,153,Onkoloji,Fen > Tıp > Onkoloji,Fen,True,Fen,Tıp,Onkoloji
465,41,Cerrahi,Fen > Tıp > Cerrahi,Fen,True,Fen,Tıp,Cerrahi
465,153,Onkoloji,Fen > Tıp > Onkoloji,Fen,True,Fen,Tıp,Onkoloji
466,41,Cerrahi,Fen > Tıp > Cerrahi,Fen,True,Fen,Tıp,Cerrahi
466,157,Ortopedi,Fen > Tıp > Ortopedi,Fen,True,Fen,Tıp,Ortopedi
466,177,Solunum Sistemi,Fen > Tıp > Solunum Sistemi,Fen,True,Fen,Tıp,Solunum Sistemi
469,61,Enfeksiyon Hastalıkları,Fen > Tıp > Enfeksiyon Hastalıkları,Fen,True,Fen,Tıp,Enfeksiyon Hastalıkları
469,135,Mikrobiyoloji,Fen > Tıp > Mikrobiyoloji,Fen,True,Fen,Tıp,Mikrobiyoloji
470,136,Mikroskopi,Fen > Temel Bilimler > Mikroskopi,Fen,True,Fen,Temel Bilimler,Mikroskopi
470,135,Mikrobiyoloji,Fen > Tıp > Mikrobiyoloji,Fen,True,Fen,Tıp,Mikrobiyoloji
471,135,Mikrobiyoloji,Fen > Tıp > Mikrobiyoloji,Fen,True,Fen,Tıp,Mikrobiyoloji
471,183,Tamamlayıcı ve Entegre Tıp,Fen > Tıp > Tamamlayıcı ve Entegre Tıp,Fen,True,Fen,Tıp,Tamamlayıcı ve Entegre Tıp
473,24,Balıkçılık,Fen > Temel Bilimler > Balıkçılık,Fen,True,Fen,Temel Bilimler,Balıkçılık
473,202,Viroloji,Fen > Temel Bilimler > Viroloji,Fen,True,Fen,Temel Bilimler,Viroloji
473,135,Mikrobiyoloji,Fen > Tıp > Mikrobiyoloji,Fen,True,Fen,Tıp,Mikrobiyoloji
474,130,Mantar Bilimi,Fen > Temel Bilimler > Mantar Bilimi,Fen,True,Fen,Temel Bilimler,Mantar Bilimi
474,135,Mikrobiyoloji,Fen > Tıp > Mikrobiyoloji,Fen,True,Fen,Tıp,Mikrobiyoloji
474,35,Bitki Bilimleri,Fen > Ziraat > Bitki Bilimleri,Fen,True,Fen,Ziraat,Bitki Bilimleri
475,135,Mikrobiyoloji,Fen > Tıp > Mikrobiyoloji,Fen,True,Fen,Tıp,Mikrobiyoloji
476,61,Enfeksiyon Hastalıkları,Fen > Tıp > Enfeksiyon Hastalıkları,Fen,True,Fen,Tıp,Enfeksiyon Hastalıkları
476,135,Mikrobiyoloji,Fen > Tıp > Mikrobiyoloji,Fen,True,Fen,Tıp,Mikrobiyoloji
477,53,Edebi Teori ve Eleştiri,Sosyal > Sosyal > Edebi Teori ve Eleştiri,Sosyal,True,Sosyal,Sosyal,Edebi Teori ve Eleştiri
477,54,Edebiyat,Sosyal > Sosyal > Edebiyat,Sosyal,True,Sosyal,Sosyal,Edebiyat
478,54,Edebiyat,Sosyal > Sosyal > Edebiyat,Sosyal,True,Sosyal,Sosyal,Edebiyat
478,78,Folklor,Sosyal > Sosyal > Folklor,Sosyal,True,Sosyal,Sosyal,Folklor
479,54,Edebiyat,Sosyal > Sosyal > Edebiyat,Sosyal,True,Sosyal,Sosyal,Edebiyat
479,78,Folklor,Sosyal > Sosyal > Folklor,Sosyal,True,Sosyal,Sosyal,Folklor
480,54,Edebiyat,Sosyal > Sosyal > Edebiyat,Sosyal,True,Sosyal,Sosyal,Edebiyat
480,119,Kültürel Çalışmalar,Sosyal > Sosyal > Kültürel Çalışmalar,Sosyal,True,Sosyal,Sosyal,Kültürel Çalışmalar
480,147,Müzik,Sosyal > Sosyal > Müzik,Sosyal,True,Sosyal,Sosyal,Müzik
481,19,Antropoloji,Sosyal > Sosyal > Antropoloji,Sosyal,True,Sosyal,Sosyal,Antropoloji
481,54,Edebiyat,Sosyal > Sosyal > Edebiyat,Sosyal,True,Sosyal,Sosyal,Edebiyat
481,176,Siyasi Bilimler,Sosyal > Sosyal > Siyasi Bilimler,Sosyal,True,Sosyal,Sosyal,Siyasi Bilimler
482,54,Edebiyat,Sosyal > Sosyal > Edebiyat,Sosyal,True,Sosyal,Sosyal,Edebiyat
482,105,Kadın Araştırmaları,Sosyal > Sosyal > Kadın Araştırmaları,Sosyal,True,Sosyal,Sosyal,Kadın Araştırmaları
483,51,Din Bilimi,Sosyal > Sosyal > Din Bilimi,Sosyal,True,Sosyal,Sosyal,Din Bilimi
483,54,Edebiyat,Sosyal > Sosyal > Edebiyat,Sosyal,True,Sosyal,Sosyal,Edebiyat
483,147,Müzik,Sosyal > Sosyal > Müzik,Sosyal,True,Sosyal,Sosyal,Müzik
